7.91753673553467, 7.91384506225586, 7.80677127838135, 7.53892230987549, 7.53892230987549, 7.53892230987549, 7.53892230987549, 7.53892230987549, 7.51611423492432, 6.58671760559082, 
7.91758489608765, 7.9174337387085, 7.91722774505615, 7.9139347076416, 7.53892230987549, 7.53892230987549, 7.53892230987549, 7.53592252731323, 6.20029735565186, 0, 
7.9183087348938, 7.91829586029053, 7.91689014434814, 7.91486978530884, 7.53892230987549, 7.53892230987549, 7.53892230987549, 7.53592252731323, 7.20990896224976, 0, 
7.91828107833862, 7.91825675964355, 7.91675472259521, 7.91460609436035, 7.53892230987549, 7.53892230987549, 7.53892230987549, 7.53892230987549, 7.53792238235474, 7.10932493209839, 
7.91815996170044, 7.91773843765259, 7.91733026504517, 7.91730928421021, 7.91554260253906, 7.9145622253418, 7.85732316970825, 7.53892230987549, 7.53892230987549, 7.53792238235474, 
7.91780757904053, 7.91730785369873, 7.91726541519165, 7.91716146469116, 7.91598415374756, 7.91592359542847, 7.91364431381226, 7.53892230987549, 7.53892230987549, 7.53792238235474, 
7.91846656799316, 7.91826868057251, 7.91793966293335, 7.91754770278931, 7.91701126098633, 7.91659832000732, 7.91547155380249, 7.91491556167603, 7.91463947296143, 7.24386739730835, 
7.91819047927856, 7.91817188262939, 7.91771697998047, 7.91756868362427, 7.91732454299927, 7.91714477539063, 7.91466617584229, 7.91446828842163, 7.69079351425171, 5.97339820861816, 
7.91752481460571, 7.91717100143433, 7.91647863388062, 7.91636657714844, 7.91615009307861, 7.91602182388306, 7.91585922241211, 7.91573429107666, 7.91517066955566, 7.53892230987549, 
10.2865400314331, 7.91856575012207, 7.91831302642822, 7.91829442977905, 7.91810274124146, 7.91794347763062, 7.91710424423218, 7.91670274734497, 7.91625928878784, 7.2467737197876, 
8.84756851196289, 8.23179626464844, 7.94165849685669, 7.23909950256348, 7.23809957504272, 6.92184352874756, 6.92069625854492, 6.91908836364746, 6.91861581802368, 6.91684770584106, 
8.02381134033203, 7.3387303352356, 7.23909950256348, 7.23909950256348, 7.23809957504272, 7.23809957504272, 6.93177032470703, 6.92085456848145, 6.89817953109741, 5.5157732963562, 
9.11200904846191, 8.70252895355225, 8.42344570159912, 7.24511528015137, 7.23909950256348, 7.23909950256348, 7.23809957504272, 7.23809957504272, 7.23509931564331, 6.8980450630188, 
9.23374080657959, 8.89382076263428, 7.24009943008423, 7.23909950256348, 7.23909950256348, 6.89993715286255, 6.66726493835449, 5.71367740631104, 5.6311821937561, 5.61193037033081, 
7.40227079391479, 7.24009943008423, 7.23909950256348, 7.23909950256348, 7.23909950256348, 6.9009108543396, 6.89988946914673, 6.58365917205811, 5.93439912796021, 5.72636270523071, 
7.49084329605103, 7.37527990341187, 7.24009943008423, 7.24009943008423, 7.23909950256348, 7.23909950256348, 7.23909950256348, 7.23909950256348, 6.90115022659302, 0, 
7.66337490081787, 7.38787794113159, 7.24009943008423, 7.24009943008423, 7.23909950256348, 7.23909950256348, 7.23909950256348, 6.89628410339355, 5.90934228897095, 0, 
7.40227127075195, 7.37527990341187, 7.37527990341187, 7.24009943008423, 7.24009943008423, 7.24009943008423, 7.23909950256348, 7.23909950256348, 7.23909950256348, 7.23809957504272, 
7.64228105545044, 7.40537071228027, 7.40227127075195, 7.38787794113159, 7.37575340270996, 7.24009943008423, 7.24009943008423, 7.24009943008423, 7.23909950256348, 0, 
7.42532396316528, 7.40227127075195, 7.40227127075195, 7.38787794113159, 7.38787794113159, 7.38687801361084, 7.37575340270996, 7.24009943008423, 7.23909950256348, 7.23709964752197, 
9.74996089935303, 9.68468189239502, 9.68168163299561, 9.68168163299561, 9.68168163299561, 9.68068218231201, 9.59490489959717, 9.59490489959717, 9.59403038024902, 9.57582092285156, 
9.75066566467285, 9.74319553375244, 9.73430252075195, 9.73330402374268, 9.68468189239502, 9.68168163299561, 9.68168163299561, 9.68168163299561, 9.59625625610352, 9.59490489959717, 
9.74984359741211, 9.74766635894775, 9.74322128295898, 9.73030281066895, 9.68468189239502, 9.68168163299561, 9.68168163299561, 9.68068218231201, 9.59464454650879, 0, 
9.75025844573975, 9.74849414825439, 9.74456977844238, 9.73430252075195, 9.73030376434326, 9.68468189239502, 9.68268203735352, 9.68168163299561, 0, 0, 
9.76618003845215, 9.74745464324951, 9.74598789215088, 9.73430252075195, 9.73030281066895, 9.73030281066895, 9.68468189239502, 9.6796817779541, 9.20191097259521, 0, 
9.75110244750977, 9.74951934814453, 9.74411392211914, 9.73030376434326, 9.73030281066895, 9.68168163299561, 9.68068218231201, 9.68068218231201, 9.67500686645508, 9.14696311950684, 
9.75088787078857, 9.74986553192139, 9.74741458892822, 9.74728012084961, 9.74411392211914, 9.73030471801758, 9.73030281066895, 9.68168163299561, 9.67868232727051, 9.6776819229126, 
9.79380798339844, 9.75074195861816, 9.74832725524902, 9.74787425994873, 9.74676036834717, 9.74411392211914, 9.74391174316406, 9.73030376434326, 9.68068218231201, 9.6776819229126, 
9.75032997131348, 9.75025844573975, 9.74821949005127, 9.74748802185059, 9.74724960327148, 9.68068218231201, 9.67868232727051, 9.66602325439453, 9.61389350891113, 0, 
10.3320951461792, 9.76624965667725, 9.74881458282471, 9.74868965148926, 9.74734783172607, 9.74640274047852, 9.74586391448975, 9.72885704040527, 9.68068218231201, 9.32890701293945, 
8.58345794677734, 8.52614784240723, 8.16682529449463, 7.50205564498901, 7.44136381149292, 7.4280800819397, 7.42610692977905, 7.41915512084961, 7.40834093093872, 7.3982195854187, 
9.47930431365967, 8.59778118133545, 8.58553886413574, 8.55009078979492, 8.43731594085693, 7.82558345794678, 7.40668439865112, 7.4057822227478, 7.39646577835083, 0, 
